127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.3 HTTP/1.0" 200 4348
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-includes/js/jquery/ui/button.min.js?ver=1.13.3 HTTP/1.0" 200 6154
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-includes/js/jquery/ui/dialog.min.js?ver=1.13.3 HTTP/1.0" 200 13098
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-includes/js/jquery/ui/resizable.min.js?ver=1.13.3 HTTP/1.0" 200 18824
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/plugins/events-manager/includes/external/flatpickr/l10n/nl.js?ver=6.5.2 HTTP/1.0" 200 1960
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/plugins/events-manager-pro/includes/js/events-manager-pro.js?ver=3.3.1 HTTP/1.0" 200 1632
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/05/00017-1024x437-1.webp HTTP/1.0" 200 75004
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.3 HTTP/1.0" 200 18420
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.5.2 HTTP/1.0" 200 513780
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.3 HTTP/1.0" 200 4402
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/08/20240827_1-1024x491.jpg HTTP/1.0" 200 57876
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/05/Placeholder.png HTTP/1.0" 200 16631
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/themes/demijngang/js/child-theme.min.js?ver=1.0.0 HTTP/1.0" 200 95148
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/06/20240812_1.jpg HTTP/1.0" 200 95693
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/themes/demijngang/img/background.webp HTTP/1.0" 200 402940
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/themes/demijngang/img/header-fade-notext.png HTTP/1.0" 200 511965
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/themes/demijngang/img/div.png HTTP/1.0" 200 1927761
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/themes/demijngang/css/BradleyGratis.woff2 HTTP/1.0" 404 196
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-includes/js/wp-emoji-release.min.js?ver=6.6.1 HTTP/1.0" 200 18726
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/08/20240827_2.jpg HTTP/1.0" 200 25023
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/08/20240827_3.jpg HTTP/1.0" 200 57581
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/themes/demijngang/css/BradleyGratis.woff HTTP/1.0" 404 196
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/06/cropped-20230909_267212992900283-192x192.webp HTTP/1.0" 200 3142
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/uploads/2024/06/cropped-20230909_267212992900283-32x32.webp HTTP/1.0" 200 264
127.0.0.1 - - [30/Aug/2024:14:08:47 +0200] "GET /wp-content/themes/demijngang/css/BradleyGratis.ttf HTTP/1.0" 404 196
127.0.0.1 - - [30/Aug/2024:14:08:51 +0200] "GET /admin HTTP/1.0" 404 196
127.0.0.1 - - [30/Aug/2024:14:08:51 +0200] "GET /favicon.ico HTTP/1.0" 404 196
127.0.0.1 - - [30/Aug/2024:14:08:56 +0200] "GET /wp-admin/ HTTP/1.0" 302 -
127.0.0.1 - - [30/Aug/2024:14:08:57 +0200] "GET /wp-admin/ HTTP/1.0" 302 -
